country,id,week.year,revenue,units
VN,3734754,35.2019,"236,10",1
VN,3734754,34.2019,"157,38",1
VN,3734754,35.2019,"157,38",1
VN,3743658,32.2019,"236,10",1
VN,3786906,33.2019,"472,20",2
VN,3788934,35.2019,"201,96",1
VN,3798642,35.2019,"419,88",2
VN,3804978,33.2019,"419,76",2
VN,3815544,33.2019,"1049,40",5
VN,3815544,33.2019,"236,10",1
VN,3815544,33.2019,"157,38",1
VN,3834168,35.2019,"236,10",1
VN,3834168,34.2019,"157,38",1
VN,3834168,35.2019,"201,96",1
VN,3865674,33.2019,"201,96",1
VN,3865674,32.2019,"209,88",1
VN,3870810,33.2019,"419,76",2
VN,3870810,35.2019,"209,88",1
VN,3870810,32.2019,"1049,40",5
VN,3870810,33.2019,"1049,40",5
VN,3870810,33.2019,"157,38",1
VN,3882084,31.2019,"201,96",1
VN,3882084,34.2019,"201,96",1
VN,3882084,33.2019,"314,76",2
VN,3882084,34.2019,"472,14",3
VN,3882084,35.2019,"314,76",2
VN,3911040,34.2019,"236,10",1
VN,3925248,34.2019,"1049,40",5
VN,3933654,32.2019,"157,38",1
VN,3975198,32.2019,"605,88",3
VN,3975198,34.2019,"605,88",3
VN,3975198,32.2019,"1049,40",5
VN,3975198,32.2019,"236,10",1
VN,3975198,34.2019,"472,20",2
VN,4115094,35.2019,"209,88",1
VN,4194720,32.2019,"157,38",1
VN,4209480,32.2019,"419,76",2
VN,4246716,33.2019,"209,88",1
VN,4246716,34.2019,"419,76",2
VN,4304238,35.2019,"236,10",1
VN,4325064,34.2019,"209,88",1
VN,4325064,35.2019,"1049,40",5
VN,4325064,35.2019,"786,90",5
VN,4383354,35.2019,"157,38",1
VN,735072,40.2019,"209,88",1
VN,737598,37.2019,"629,64",3
VN,738666,36.2019,"419,76",2
VN,738666,37.2019,"209,88",1
VN,738666,38.2019,"419,76",2
VN,738666,40.2019,"209,88",1
VN,739380,37.2019,"1573,80",10
VN,740478,39.2019,"104,94",1
VN,740844,36.2019,"209,88",1
VN,744372,36.2019,"1049,40",5
VN,744372,37.2019,"209,88",1
VN,744372,38.2019,"1259,40",6
VN,744372,39.2019,"419,76",2
VN,747936,38.2019,"209,88",2
VN,748458,37.2019,"209,88",1
VN,751482,36.2019,"201,96",1
VN,751482,37.2019,"236,10",1
VN,751482,37.2019,"314,76",2
VN,751482,39.2019,"629,52",4
VN,768492,36.2019,"419,88",2
VN,768492,37.2019,"209,88",1
VN,768492,38.2019,"209,88",1
VN,823254,38.2019,"403,92",2
VN,823254,37.2019,"209,88",1
VN,823254,37.2019,"472,14",3
VN,823254,39.2019,"157,38",1
VN,834444,37.2019,"1049,52",5
VN,942792,40.2019,"104,94",1
VN,942792,40.2019,"77,94",1
VN,949746,38.2019,"209,88",1
VN,959178,39.2019,"104,94",1
VN,974430,37.2019,"209,88",1
VN,991620,36.2019,"314,76",2
VN,1009704,39.2019,"209,88",1
VN,1051590,38.2019,"419,76",2
VN,1051590,38.2019,"157,38",1
VN,1064712,38.2019,"157,38",1
VN,1068744,38.2019,"236,10",1
VN,1068744,39.2019,"236,10",1
VN,1071786,38.2019,"472,20",2
VN,1074840,37.2019,"236,10",1
VN,1091934,36.2019,"472,20",2
VN,1103304,39.2019,"236,10",1
VN,1108272,36.2019,"419,88",2
VN,1108272,38.2019,"419,88",2
VN,1108272,36.2019,"236,10",1
VN,1108272,39.2019,"472,20",2
VN,1114974,39.2019,"201,96",1
VN,1114974,37.2019,"314,76",2
VN,1115196,36.2019,"236,10",1
VN,1167000,36.2019,"209,88",1
VN,2427672,36.2019,"209,88",1
VN,2427672,37.2019,"209,88",1
VN,2427672,38.2019,"209,88",1
VN,2435838,38.2019,"209,88",1
VN,2435838,38.2019,"104,94",1
VN,2435838,38.2019,"77,94",1
VN,2442042,38.2019,"157,38",1
VN,2445204,36.2019,"201,96",1
VN,2457636,37.2019,"807,84",4
VN,2457636,39.2019,"605,88",3
VN,2461326,36.2019,"419,76",2
VN,2461326,39.2019,"419,76",2
VN,2461326,38.2019,"157,38",1
VN,2461326,38.2019,"104,94",1
VN,2471160,38.2019,"157,38",1
VN,2797278,37.2019,"201,96",1
VN,2853774,37.2019,"288000,00",4000
VN,2853774,37.2019,"36000,00",500
VN,2853774,37.2019,"36000,00",500
VN,2973774,39.2019,"786,90",5
VN,3138480,36.2019,"201,96",1
VN,3138480,39.2019,"314,88",2
VN,3138480,39.2019,"77,94",1
VN,3280578,37.2019,"201,96",1
VN,3280578,36.2019,"209,88",1
VN,3280578,36.2019,"209,88",1
VN,3280578,36.2019,"157,38",1
VN,3283272,39.2019,"209,88",1
VN,3347142,38.2019,"472,56",4
VN,3352674,39.2019,"590,70",5
VN,3359874,39.2019,"209,88",1
VN,3458706,39.2019,"118,14",1
VN,3462762,37.2019,"209,88",1
VN,3493656,36.2019,"201,96",1
VN,3527652,39.2019,"104,94",1
VN,3528078,36.2019,"1049,40",5
VN,3596718,37.2019,"201,96",1
VN,3642612,38.2019,"209,88",1
VN,3692124,38.2019,"209,88",1
VN,3693600,36.2019,"209,88",1
VN,3693600,38.2019,"209,88",1
VN,3734754,38.2019,"209,88",1
VN,3743658,39.2019,"236,10",1
VN,3795642,37.2019,"419,88",2
VN,3815544,37.2019,"629,64",3
VN,3815544,39.2019,"1679,04",8
VN,3815544,36.2019,"236,10",1
VN,3815544,37.2019,"236,10",1
VN,3815544,36.2019,"157,38",1
VN,3834168,37.2019,"157,38",1
VN,3865674,36.2019,"209,88",1
VN,3865674,36.2019,"157,38",1
VN,3870810,36.2019,"209,88",1
VN,3870810,37.2019,"209,88",1
VN,3870810,38.2019,"1049,40",5
VN,3870810,36.2019,"1049,40",5
VN,3870810,37.2019,"1049,40",5
VN,3870810,38.2019,"1049,40",5
VN,3870810,36.2019,"236,10",1
VN,3870810,38.2019,"157,38",1
VN,3873954,39.2019,"236,10",1
VN,3882084,36.2019,"201,96",1
VN,3882084,37.2019,"403,92",2
VN,3882084,38.2019,"201,96",1
VN,3882084,39.2019,"201,96",1
VN,3882084,37.2019,"236,10",1
VN,3882084,36.2019,"314,76",2
VN,3882084,37.2019,"786,90",5
VN,3882084,38.2019,"629,52",4
VN,3882084,39.2019,"472,14",3
VN,3882084,40.2019,"314,76",2
VN,3923058,36.2019,"157,38",1
VN,3965790,36.2019,"419,88",2
VN,3965790,38.2019,"419,88",2
VN,3975198,38.2019,"1211,76",6
VN,3975198,40.2019,"605,88",3
VN,3975888,36.2019,"209,88",1
VN,4008402,39.2019,"209,88",1
VN,4151118,39.2019,"104,94",1
VN,4194720,36.2019,"201,96",1
VN,4195902,38.2019,"157,38",1
VN,4195902,40.2019,"157,38",1
VN,4209480,36.2019,"209,88",1
VN,4209480,37.2019,"209,88",1
VN,4209480,39.2019,"209,88",1
VN,4246716,39.2019,"209,88",1
VN,4246716,40.2019,"209,88",1
VN,4246716,36.2019,"157,38",1
VN,4246716,39.2019,"314,76",2
VN,4374594,39.2019,"201,96",1
VN,4405608,40.2019,"629,64",3
VN,4472346,38.2019,"201,96",1
VN,733608,43.2019,"419,88",2
VN,734676,40.2019,"157,38",1
VN,735072,40.2019,"209,88",1
VN,735072,43.2019,"157,38",1
VN,736800,43.2019,"209,88",1
VN,737598,42.2019,"209,88",1
VN,737970,40.2019,"236,10",1
VN,737970,42.2019,"236,10",1
VN,739470,44.2019,"209,88",1
VN,740898,42.2019,"236,10",1
VN,741582,41.2019,"1049,40",5
VN,741582,44.2019,"1049,40",5
VN,743496,44.2019,"209,88",1
VN,744372,41.2019,"209,88",1
VN,744372,43.2019,"419,88",2
VN,745920,41.2019,"201,96",1
VN,746208,44.2019,"209,88",1
VN,751482,40.2019,"201,96",1
VN,751482,41.2019,"403,92",2
VN,751482,44.2019,"201,96",1
VN,751482,42.2019,"209,88",1
VN,751482,44.2019,"419,76",2
VN,751482,42.2019,"157,38",1
VN,751482,43.2019,"314,76",2
VN,751482,44.2019,"157,38",1
VN,751758,44.2019,"3148,20",15
VN,754062,42.2019,"629,64",3
VN,812022,42.2019,"236,10",1
VN,823254,40.2019,"209,88",1
VN,823254,40.2019,"157,38",1
VN,823254,41.2019,"157,38",1
VN,823254,43.2019,"157,38",1
VN,828468,42.2019,"209,88",1
VN,834444,40.2019,"1049,40",5
VN,834444,44.2019,"1049,40",5
VN,834444,43.2019,"236,10",1
VN,834444,43.2019,"157,38",1
VN,847794,41.2019,"209,88",1
VN,854328,41.2019,"209,88",1
VN,859830,44.2019,"201,96",1
VN,859830,44.2019,"209,88",1
VN,916734,43.2019,"201,96",1
VN,948678,43.2019,"201,96",1
VN,948678,42.2019,"236,10",1
VN,948678,40.2019,"236,10",1
VN,969864,41.2019,"209,88",1
VN,974430,42.2019,"209,88",1
VN,1009704,43.2019,"209,88",1
VN,1036872,42.2019,"209,88",1
VN,1048542,44.2019,"419,88",2
VN,1063644,40.2019,"209,88",1
VN,1068744,40.2019,"236,10",1
VN,1068744,43.2019,"236,10",1
VN,1071786,41.2019,"472,20",2
VN,1071786,42.2019,"472,26",3
VN,1082190,44.2019,"209,88",1
VN,1103304,42.2019,"201,96",1
VN,1106622,42.2019,"419,76",2
VN,1108272,41.2019,"629,64",3
VN,1112514,40.2019,"201,96",1
VN,1112514,42.2019,"236,10",1
VN,1114974,40.2019,"201,96",1
VN,1128552,40.2019,"157,38",1
VN,1134180,42.2019,"201,96",1
VN,1134180,42.2019,"419,88",2
VN,1134180,41.2019,"157,38",1
VN,1134180,42.2019,"157,38",1
VN,1143858,44.2019,"201,96",1
VN,1143858,40.2019,"209,88",1
VN,1147188,43.2019,"236,10",1
VN,1167000,41.2019,"209,88",1
VN,1167000,44.2019,"209,88",1
VN,2435838,43.2019,"201,96",1
VN,2440032,41.2019,"629,64",3
VN,2440032,42.2019,"629,64",3
VN,2440032,44.2019,"629,64",3
VN,2442906,41.2019,"157,38",1
VN,2457636,41.2019,"403,92",2
VN,2457636,44.2019,"201,96",1
VN,2461326,41.2019,"629,76",3
VN,2461326,43.2019,"236,10",1
VN,2461326,43.2019,"157,38",1
VN,2679702,41.2019,"209,88",1
VN,2777406,40.2019,"787,02",5
VN,2779014,41.2019,"209,88",1
VN,2797278,42.2019,"209,88",1
VN,2797278,42.2019,"236,10",1
VN,2973774,40.2019,"403,92",2
VN,2997846,41.2019,"209,88",1
VN,3090006,41.2019,"236,10",1
VN,3125646,41.2019,"209,88",1
VN,3125646,43.2019,"236,10",1
VN,3138480,41.2019,"157,38",1
VN,3143394,42.2019,"209,88",1
VN,3166086,43.2019,"708,42",3
VN,3168432,44.2019,"1049,40",5
VN,3230148,40.2019,"236,10",1
VN,3280578,41.2019,"209,88",1
VN,3283272,44.2019,"209,88",1
VN,3318342,44.2019,"209,88",1
VN,3383142,42.2019,"201,96",1
VN,3383142,42.2019,"419,76",2
VN,3462690,40.2019,"157,38",1
VN,3527652,40.2019,"419,88",2
VN,3527652,40.2019,"157,38",1
VN,3527652,41.2019,"157,38",1
VN,3527652,42.2019,"157,38",1
VN,3642612,40.2019,"209,88",1
VN,3693600,41.2019,"209,88",1
VN,3734754,43.2019,"201,96",1
VN,3734754,40.2019,"209,88",1
VN,3738486,40.2019,"201,96",1
VN,3743562,41.2019,"209,88",1
VN,3767460,43.2019,"209,88",1
VN,3815544,43.2019,"201,96",1
VN,3815544,41.2019,"1049,40",5
VN,3815544,43.2019,"629,64",3
VN,3815544,44.2019,"1049,64",5
VN,3815544,41.2019,"157,38",1
VN,3815544,43.2019,"157,38",1
VN,3865674,43.2019,"209,88",1
VN,3865674,41.2019,"157,38",1
VN,3870810,40.2019,"419,76",2
VN,3870810,41.2019,"419,76",2
VN,3870810,43.2019,"209,88",1
VN,3870810,40.2019,"209,88",1
VN,3870810,44.2019,"236,10",1
VN,3873828,42.2019,"157,38",1
VN,3874302,42.2019,"201,96",1
VN,3882084,41.2019,"403,92",2
VN,3882084,42.2019,"201,96",1
VN,3882084,40.2019,"629,52",4
VN,3882084,41.2019,"629,52",4
VN,3882084,42.2019,"1101,66",7
VN,3882084,43.2019,"314,76",2
VN,3895392,41.2019,"157,38",1
VN,3911040,41.2019,"209,88",1
VN,3928230,43.2019,"209,88",1
VN,3975198,41.2019,"605,88",3
VN,3975198,42.2019,"807,84",4
VN,3975198,41.2019,"1049,40",5
VN,3975198,41.2019,"472,20",2
VN,4012518,40.2019,"157,38",1
VN,4090560,43.2019,"236,10",1
VN,4175634,41.2019,"403,92",2
VN,4195902,44.2019,"157,38",1
VN,4209480,42.2019,"201,96",1
VN,4209480,44.2019,"201,96",1
VN,4209480,43.2019,"209,88",1
VN,4209480,42.2019,"157,38",1
VN,4213044,44.2019,"419,88",2
VN,4238892,40.2019,"236,10",1
VN,4246716,41.2019,"839,52",4
VN,4246716,43.2019,"157,38",1
VN,4260900,43.2019,"209,88",1
VN,4283700,41.2019,"201,96",1
VN,4283700,40.2019,"209,88",1
VN,4325064,42.2019,"1049,40",5
VN,4374594,41.2019,"209,88",1
VN,4374594,42.2019,"314,76",2
VN,4374594,43.2019,"157,38",1
VN,4488642,43.2019,"157,38",1
VN,732420,45.2019,"157,38",1
VN,733608,47.2019,"236,10",1
VN,733974,48.2019,"201,96",1
VN,733998,47.2019,"419,88",2
VN,736500,47.2019,"209,88",1
VN,736800,48.2019,"209,88",1
VN,738972,47.2019,"209,88",1
VN,739380,48.2019,"629,76",3
VN,739470,47.2019,"201,96",1
VN,740478,47.2019,"201,96",1
VN,741168,45.2019,"157,38",1
VN,741582,48.2019,"1049,64",5
VN,742440,45.2019,"209,88",1
VN,742782,45.2019,"209,88",1
VN,742782,46.2019,"629,64",3
VN,744372,46.2019,"209,88",1
VN,744372,47.2019,"209,88",1
VN,744600,45.2019,"201,96",1
VN,744600,47.2019,"201,96",1
VN,744600,48.2019,"201,96",1
VN,744600,45.2019,"157,38",1
VN,744600,47.2019,"157,38",1
VN,745860,45.2019,"209,88",1
VN,746646,48.2019,"201,96",1
VN,751482,45.2019,"807,84",4
VN,751482,46.2019,"201,96",1
VN,751482,48.2019,"201,96",1
VN,751482,46.2019,"157,38",1
VN,751482,48.2019,"314,76",2
VN,768492,46.2019,"209,88",1
VN,784746,45.2019,"157,38",1
VN,823254,45.2019,"201,96",1
VN,823254,47.2019,"201,96",1
VN,823254,45.2019,"209,88",1
VN,823254,47.2019,"209,88",1
VN,823254,47.2019,"157,38",1
VN,823254,45.2019,"157,38",1
VN,823254,47.2019,"157,38",1
VN,859830,45.2019,"209,88",1
VN,859830,45.2019,"472,20",2
VN,948678,48.2019,"104,94",1
VN,959178,46.2019,"209,88",1
VN,1048542,47.2019,"419,88",2
VN,1051590,47.2019,"236,10",1
VN,1053822,48.2019,"236,10",1
VN,1068744,45.2019,"236,10",1
VN,1068744,46.2019,"236,10",1
VN,1068744,47.2019,"236,10",1
VN,1068744,48.2019,"236,10",1
VN,1071786,45.2019,"1259,28",6
VN,1071786,46.2019,"472,20",2
VN,1077942,48.2019,"104,94",1
VN,1091934,46.2019,"419,88",2
VN,1108272,45.2019,"419,88",2
VN,1108272,46.2019,"629,64",3
VN,1108272,48.2019,"629,76",3
VN,1108272,47.2019,"472,20",2
VN,1112514,45.2019,"201,96",1
VN,1112514,47.2019,"209,88",1
VN,1114974,48.2019,"605,88",3
VN,1132332,45.2019,"157,38",1
VN,1147188,48.2019,"236,10",1
VN,1167000,46.2019,"419,88",2
VN,1187808,47.2019,"157,38",1
VN,2427672,45.2019,"419,76",2
VN,2435838,46.2019,"209,88",1
VN,2441718,48.2019,"209,88",2
VN,2441736,47.2019,"34,08",1
VN,2445204,48.2019,"157,38",1
VN,2461326,45.2019,"629,64",3
VN,2461326,46.2019,"629,64",3
VN,2461326,48.2019,"419,76",2
VN,2461326,48.2019,"236,10",1
VN,2471160,46.2019,"236,10",1
VN,2522136,47.2019,"-2662,92",-39
VN,2522136,47.2019,"2731,20",40
VN,2779752,47.2019,"-209,88",-1
VN,2779752,47.2019,"209,88",1
VN,2852694,47.2019,"157,38",1
VN,2973774,47.2019,"403,92",2
VN,2973774,45.2019,"787,02",5
VN,3088434,47.2019,"204,84",3
VN,3101322,46.2019,"236,10",1
VN,3138480,45.2019,"201,96",1
VN,3138480,45.2019,"157,38",1
VN,3138480,47.2019,"157,38",1
VN,3166086,48.2019,"236,10",1
VN,3230148,46.2019,"157,38",1
VN,3383142,45.2019,"201,96",1
VN,3462690,45.2019,"157,38",1
VN,3493698,46.2019,"209,88",1
VN,3499830,46.2019,"209,88",1
VN,3528078,46.2019,"1049,40",5
VN,3604326,46.2019,"1049,40",5
VN,3693600,47.2019,"209,88",1
VN,3693600,47.2019,"157,38",1
VN,3743658,45.2019,"236,10",1
VN,3767412,46.2019,"201,96",1
VN,3788934,46.2019,"201,96",1
VN,3815544,45.2019,"2098,80",10
VN,3819924,47.2019,"157,38",1
VN,3834168,48.2019,"157,38",1
VN,3870810,46.2019,"201,96",1
VN,3870810,47.2019,"201,96",1
VN,3870810,48.2019,"201,96",1
VN,3870810,47.2019,"419,76",2
VN,3870810,48.2019,"209,88",1
VN,3873828,46.2019,"201,96",1
VN,3873828,48.2019,"209,88",1
VN,3873918,48.2019,"157,38",1
VN,3873942,47.2019,"236,10",1
VN,3882084,45.2019,"201,96",1
VN,3882084,46.2019,"201,96",1
VN,3882084,47.2019,"403,92",2
VN,3882084,47.2019,"209,88",1
VN,3882084,45.2019,"472,14",3
VN,3882084,46.2019,"314,76",2
VN,3882084,47.2019,"1101,66",7
VN,3882084,48.2019,"1416,42",9
VN,3927372,48.2019,"201,96",1
VN,3928230,48.2019,"209,88",1
VN,3965790,48.2019,"236,10",1
VN,3975198,45.2019,"807,84",4
VN,3975198,46.2019,"807,84",4
VN,3975198,48.2019,"1009,80",5
VN,3975198,48.2019,"1049,40",5
VN,3975198,48.2019,"236,10",1
VN,4084920,45.2019,"209,88",1
VN,4089216,47.2019,"157,38",1
VN,4090560,46.2019,"209,88",1
VN,4090560,45.2019,"236,10",1
VN,4165716,46.2019,"209,88",1
VN,4194720,45.2019,"201,96",1
VN,4246716,47.2019,"201,96",1
VN,4246716,48.2019,"209,88",1
VN,4281570,46.2019,"944,40",4
VN,4283700,45.2019,"157,38",1
VN,4325064,46.2019,"1365,60",20
VN,4325064,46.2019,"1049,40",5
VN,4325064,46.2019,"472,32",2
VN,4326996,46.2019,"419,88",2
VN,4326996,45.2019,"157,38",1
VN,4374594,46.2019,"201,96",1
VN,4374594,48.2019,"201,96",1
VN,4374594,48.2019,"157,38",1
VN,4374594,46.2019,"209,88",1
VN,4374594,47.2019,"157,38",1
VN,4386360,46.2019,"157,38",1
VN,732420,50.2019,"209,88",1
VN,733974,51.2019,"236,10",1
VN,733974,50.2019,"472,26",3
VN,733974,51.2019,"157,38",1
VN,734676,50.2019,"157,38",1
VN,736800,49.2019,"209,88",2
VN,737598,51.2019,"104,94",1
VN,738666,1.202,"201,96",1
VN,738666,1.202,"209,88",1
VN,738666,52.2019,"236,10",1
VN,738666,49.2019,"104,94",1
VN,738666,51.2019,"104,94",1
VN,738666,52.2019,"236,10",1
VN,738936,49.2019,"1888,92",9
VN,738936,51.2019,"2098,80",10
VN,740478,1.202,"157,38",1
VN,742782,49.2019,"1049,40",5
VN,744372,50.2019,"403,92",2
VN,744372,51.2019,"403,92",2
VN,744372,52.2019,"201,96",1
VN,744372,51.2019,"419,88",2
VN,744600,49.2019,"201,96",1
VN,744600,52.2019,"201,96",1
VN,745692,49.2019,"209,88",1
VN,745692,51.2019,"209,88",1
VN,745692,52.2019,"419,88",2
VN,745692,51.2019,"157,38",1
VN,745920,50.2019,"201,96",1
VN,746646,50.2019,"157,38",1
VN,747936,51.2019,"472,32",2
VN,750696,49.2019,"605,88",3
VN,751482,49.2019,"201,96",1
VN,751482,50.2019,"605,88",3
VN,751482,51.2019,"605,88",3
VN,751482,52.2019,"403,92",2
VN,751482,1.202,"201,96",1
VN,751482,51.2019,"209,88",1
VN,751482,52.2019,"209,88",1
VN,751482,51.2019,"157,38",1
VN,768492,49.2019,"209,88",1
VN,768492,51.2019,"209,88",1
VN,768492,1.202,"209,88",1
VN,819600,50.2019,"236,10",1
VN,822108,50.2019,"157,38",1
VN,823254,49.2019,"201,96",1
VN,823254,51.2019,"201,96",1
VN,823254,1.202,"201,96",1
VN,823254,49.2019,"209,88",1
VN,823254,50.2019,"157,38",1
VN,847794,52.2019,"209,88",1
VN,859830,50.2019,"201,96",1
VN,859830,1.202,"201,96",1
VN,948678,50.2019,"236,10",1
VN,949746,51.2019,"201,96",1
VN,949746,50.2019,"209,88",1
VN,958428,49.2019,"209,88",1
VN,1043136,52.2019,"236,10",1
VN,1048542,52.2019,"524,70",5
VN,1051590,51.2019,"104,94",1
VN,1063644,50.2019,"209,88",1
VN,1068258,52.2019,"201,96",1
VN,1068744,50.2019,"236,10",1
VN,1091934,51.2019,"209,88",2
VN,1103304,49.2019,"209,88",1
VN,1108272,50.2019,"419,88",2
VN,1108272,51.2019,"419,88",2
VN,1108272,49.2019,"236,10",1
VN,1116204,51.2019,"472,20",2
VN,1127670,49.2019,"1049,40",5
VN,1129206,50.2019,"1049,40",5
VN,1134180,51.2019,"419,88",2
VN,1143858,49.2019,"209,88",1
VN,1143858,51.2019,"236,10",1
VN,1167000,49.2019,"209,88",1
VN,1177770,1.202,"157,38",1
VN,1177776,49.2019,"209,88",2
VN,1188396,49.2019,"2098,80",10
VN,2427672,52.2019,"104,94",1
VN,2435838,49.2019,"157,38",1
VN,2435838,52.2019,"157,38",1
VN,2441154,51.2019,"104,94",1
VN,2441718,52.2019,"104,94",1
VN,2461326,50.2019,"839,64",4
VN,2461326,51.2019,"157,38",1
VN,2519160,50.2019,"209,88",1
VN,2690838,49.2019,"209,88",1
VN,2690838,52.2019,"157,38",1
VN,2690838,49.2019,"104,94",1
VN,2797278,1.202,"157,38",1
VN,2797278,49.2019,"236,10",1
VN,2973774,52.2019,"201,96",1
VN,2973774,50.2019,"209,88",1
VN,2973774,50.2019,"786,90",5
VN,2973774,50.2019,"104,94",1
VN,2973774,52.2019,"209,88",2
VN,2989200,49.2019,"472,26",3
VN,3101322,49.2019,"708,42",3
VN,3138480,52.2019,"157,38",1
VN,3168432,50.2019,"1049,40",5
VN,3230148,51.2019,"209,88",1
VN,3230148,49.2019,"236,10",1
VN,3316098,51.2019,"209,88",1
VN,3359874,1.202,"236,10",1
VN,3462762,1.202,"209,88",1
VN,3462762,49.2019,"209,88",2
VN,3492720,49.2019,"236,10",1
VN,3528078,51.2019,"1049,40",10
VN,3642612,49.2019,"157,38",1
VN,3642612,50.2019,"104,94",1
VN,3642612,51.2019,"209,88",2
VN,3642612,52.2019,"104,94",1
VN,3651408,51.2019,"209,88",1
VN,3651408,51.2019,"157,38",1
VN,3693600,52.2019,"236,10",1
VN,3693600,49.2019,"157,38",1
VN,3693600,50.2019,"236,10",1
VN,3734754,50.2019,"157,38",1
VN,3734754,51.2019,"157,38",1
VN,3815544,51.2019,"2098,80",10
VN,3865674,51.2019,"209,88",1
VN,3865674,52.2019,"104,94",1
VN,3870810,49.2019,"403,92",2
VN,3870810,51.2019,"201,96",1
VN,3870810,49.2019,"629,64",3
VN,3870810,52.2019,"209,88",1
VN,3870810,51.2019,"236,10",1
VN,3870810,50.2019,"157,38",1
VN,3870810,51.2019,"157,38",1
VN,3873918,49.2019,"157,38",1
VN,3874302,52.2019,"157,38",1
VN,3882078,1.202,"209,88",1
VN,3882084,50.2019,"201,96",1
VN,3882084,51.2019,"201,96",1
VN,3882084,52.2019,"201,96",1
VN,3882084,49.2019,"629,52",4
VN,3882084,50.2019,"629,52",4
VN,3882084,51.2019,"786,90",5
VN,3882084,52.2019,"786,90",5
VN,3882084,1.202,"314,76",2
VN,3885678,52.2019,"524,70",5
VN,3895392,51.2019,"157,38",1
VN,3910530,50.2019,"236,10",1
VN,3925248,50.2019,"1049,40",5
VN,3933606,51.2019,"157,38",1
VN,3965790,49.2019,"201,96",1
VN,3975198,50.2019,"1009,80",5
VN,3977826,52.2019,"314,82",3
VN,4035996,51.2019,"157,38",1
VN,4042608,51.2019,"104,94",1
VN,4075278,51.2019,"209,88",1
VN,4075278,51.2019,"236,10",1
VN,4090974,50.2019,"201,96",1
VN,4246716,50.2019,"605,88",3
VN,4246716,51.2019,"157,38",1
VN,4246716,52.2019,"157,38",1
VN,4246716,1.202,"314,76",2
VN,4256190,49.2019,"314,76",2
VN,4260900,52.2019,"236,10",1
VN,4283700,51.2019,"104,94",1
VN,4325064,52.2019,"1049,40",10
VN,4374594,52.2019,"314,88",2
VN,4488642,51.2019,"157,38",1
VN,4488642,52.2019,"314,76",2
VN,4488642,1.202,"157,38",1
VN,4493454,52.2019,"236,10",1
VN,4519896,49.2019,"157,38",1
VN,4521654,51.2019,"209,88",1
IN,1804914,5.2019,"213,00",1
IN,1932438,1.2019,"274,86",1
IN,2040702,2.2019,"99,54",1
IN,2074998,5.2019,"152,10",1
IN,2088084,3.2019,"213,00",1
IN,2111100,1.2019,"291,12",3
IN,2111100,3.2019,"194,10",2
IN,2111100,4.2019,"388,20",4
IN,2111100,5.2019,"485,22",5
IN,2111100,1.2019,"103,32",1
IN,2111100,3.2019,"516,60",5
IN,2111100,3.2019,"130,14",1
IN,2160984,1.2019,"608,28",4
IN,2160984,5.2019,"760,50",5
IN,2164890,2.2019,"272,04",1
IN,2164890,5.2019,"543,36",1
IN,2209032,5.2019,"99,54",1
IN,2209032,4.2019,"213,00",1
IN,2425956,5.2019,"-151,32",-1
IN,2425956,1.2019,"302,70",2
IN,2425956,3.2019,"151,32",1
IN,2441604,4.2019,"99,54",1
IN,2502858,4.2019,"213,00",1
IN,2502858,2.2019,"152,10",1
IN,2688804,1.2019,"996,24",10
IN,2688804,1.2019,"2530,20",20
IN,2688804,3.2019,"1510,86",10
IN,2688804,3.2019,"1913,82",10
IN,2808984,4.2019,"99,54",1
IN,3468354,2.2019,"99,54",1
IN,3468354,4.2019,"99,54",1
IN,3468354,5.2019,"99,54",1
IN,3782592,2.2019,"1086,72",2
IN,3803436,5.2019,"293,70",3
IN,3803436,5.2019,"4604,58",50
IN,3803436,5.2019,"185,94",1
IN,3974274,2.2019,"99,60",1
IN,3974274,1.2019,"212,40",2
IN,3974274,2.2019,"106,02",1
IN,3974274,2.2019,"266,94",2
IN,3974274,3.2019,"267,00",2
IN,3974274,4.2019,"800,10",6
IN,4091016,4.2019,"979,02",10
IN,4325640,1.2019,"99,54",1
IN,4325640,3.2019,"99,54",1
IN,4325640,2.2019,"133,50",1
IN,4356510,3.2019,"572,76",10
IN,4356510,4.2019,"572,76",10
IN,4356510,4.2019,"1002,18",10
IN,4358088,1.2019,"232,50",1
IN,4358088,2.2019,"232,50",1
IN,4358088,4.2019,"232,50",1
IN,4467312,5.2019,"21685,02",250
IN,4467312,3.2019,"21569,40",250
IN,4467312,4.2019,"12135,72",100
IN,1808832,8.2019,"99,12",1
IN,1835904,6.2019,"99,54",1
IN,1848618,7.2019,"4238,28",20
IN,1860216,7.2019,"151,08",1
IN,1932438,5.2019,"78,66",1
IN,2111100,8.2019,"269,28",1
IN,2111100,7.2019,"538,02",1
IN,2111100,8.2019,"538,02",1
IN,2111100,5.2019,"97,02",1
IN,2111100,6.2019,"194,10",2
IN,2111100,6.2019,"206,64",2
IN,2111100,7.2019,"103,32",1
IN,2111100,8.2019,"103,32",1
IN,2111100,6.2019,"260,28",2
IN,2111100,9.2019,"228,30",2
IN,2111100,6.2019,"77,04",1
IN,2160984,7.2019,"152,10",1
IN,2164890,8.2019,"272,04",1
IN,2168274,9.2019,"551,88",1
IN,2425956,9.2019,"302,70",2
IN,2502858,7.2019,"152,10",1
IN,2688804,9.2019,"987,00",10
IN,2688804,7.2019,"1170,60",10
